시간,rate
2022-05-11 00:00:00,0.09493
2022-05-12 00:00:00,0.23071
2022-05-13 00:00:00,0.2591
2022-05-14 00:00:00,0.15244
2022-05-15 00:00:00,0.0792
2022-05-16 00:00:00,-0.02249
2022-05-17 00:00:00,-0.09887
2022-05-18 00:00:00,0.21792
2022-05-19 00:00:00,0.09311
2022-05-20 00:00:00,0.03804
2022-05-21 00:00:00,-0.04463
2022-05-22 00:00:00,0.12916
2022-05-23 00:00:00,-0.00711
2022-05-24 00:00:00,-0.03143
2022-04-21 00:00:00,0.13333
2022-04-22 00:00:00,1.17647
2022-04-23 00:00:00,0.54054
2022-04-24 00:00:00,0.01754
2022-04-25 00:00:00,0.22414
2022-04-26 00:00:00,0.01408
2022-04-27 00:00:00,0.59722
2022-04-28 00:00:00,0.33913
2022-04-29 00:00:00,0.24026
2022-04-30 00:00:00,0.25654
2022-05-01 00:00:00,0.25833
2022-05-02 00:00:00,0.28146
2022-05-03 00:00:00,0.16796
2022-05-04 00:00:00,0.25442
2022-05-05 00:00:00,0.2134
2022-05-06 00:00:00,0.18605
2022-05-07 00:00:00,0.22917
2022-05-08 00:00:00,0.14357
2022-05-09 00:00:00,0.18745
2022-05-10 00:00:00,0.20999
2022-05-11 00:00:00,0.15898
2022-05-12 00:00:00,0.12356
2022-05-13 00:00:00,0.12255
2022-05-14 00:00:00,0.09174
2022-05-15 00:00:00,-0.02167
2022-05-16 00:00:00,0.01321
2022-05-17 00:00:00,-0.01304
2022-05-18 00:00:00,0.01321
2022-05-19 00:00:00,0.00153
2022-05-20 00:00:00,0.23592
2022-05-21 00:00:00,0.09978
2022-05-22 00:00:00,0.12342
2022-05-23 00:00:00,0.08829
2022-05-24 00:00:00,0.08251
2022-05-25 00:00:00,0.08324
2022-05-26 00:00:00,0.00059
2022-05-27 00:00:00,0.01061
2022-05-28 00:00:00,0.03615
2022-05-29 00:00:00,0.03358
2022-04-29 00:00:00,0.33333
2022-04-30 00:00:00,0.5
2022-05-01 00:00:00,1.0
2022-05-02 00:00:00,-0.25
2022-05-03 00:00:00,1.07407
2022-05-04 00:00:00,0.08929
2022-05-05 00:00:00,0.72131
2022-05-06 00:00:00,0.88571
2022-05-07 00:00:00,0.16162
2022-05-08 00:00:00,0.18696
2022-05-09 00:00:00,0.67766
2022-05-10 00:00:00,0.06769
2022-05-11 00:00:00,0.14519
2022-05-12 00:00:00,0.23036
2022-05-13 00:00:00,0.25399
2022-05-14 00:00:00,0.3206
2022-05-15 00:00:00,0.32954
2022-05-16 00:00:00,0.25511
2022-05-17 00:00:00,0.10977
2022-05-18 00:00:00,0.05017
2022-05-19 00:00:00,0.07661
2022-05-20 00:00:00,-0.52114
2022-05-21 00:00:00,0.64423
2022-05-22 00:00:00,0.353
2022-05-23 00:00:00,0.20354
2022-04-27 00:00:00,6.0
2022-04-28 00:00:00,0.42857
2022-04-29 00:00:00,0.35
2022-04-30 00:00:00,0.44444
2022-05-01 00:00:00,0.4359
2022-05-02 00:00:00,0.41071
2022-05-03 00:00:00,0.46835
2022-05-04 00:00:00,0.35345
2022-05-05 00:00:00,0.42038
2022-05-06 00:00:00,0.47534
2022-05-07 00:00:00,0.43465
2022-05-08 00:00:00,0.37924
2022-05-09 00:00:00,0.37174
2022-05-10 00:00:00,0.33035
2022-05-11 00:00:00,0.20539
2022-05-12 00:00:00,0.21788
2022-05-13 00:00:00,0.19438
2022-05-14 00:00:00,0.07393
2022-05-15 00:00:00,0.19088
2022-05-16 00:00:00,0.17005
2022-05-17 00:00:00,0.04363
2022-05-18 00:00:00,0.07132
2022-05-19 00:00:00,0.06915
2022-05-20 00:00:00,0.15566
2022-05-21 00:00:00,0.07664
2022-05-22 00:00:00,0.03861
2022-05-23 00:00:00,0.04299
2022-04-27 00:00:00,3.33333
2022-04-28 00:00:00,0.46154
2022-04-29 00:00:00,0.31579
2022-04-30 00:00:00,0.48
2022-05-01 00:00:00,0.35135
2022-05-02 00:00:00,0.54
2022-05-03 00:00:00,0.36364
2022-05-04 00:00:00,-0.27619
2022-05-05 00:00:00,1.72368
2022-05-06 00:00:00,0.55072
2022-05-07 00:00:00,0.41121
2022-05-08 00:00:00,0.36865
2022-05-09 00:00:00,0.51613
2022-05-10 00:00:00,0.28298
2022-05-11 00:00:00,0.33831
2022-05-12 00:00:00,0.24969
2022-05-13 00:00:00,0.11998
2022-05-14 00:00:00,0.16113
2022-05-15 00:00:00,0.10637
2022-05-16 00:00:00,0.06651
2022-05-17 00:00:00,0.09015
2022-05-18 00:00:00,0.08625
2022-05-19 00:00:00,-0.05402
2022-05-20 00:00:00,-0.29766
2022-05-21 00:00:00,0.1462
2022-05-22 00:00:00,0.12791
2022-05-23 00:00:00,0.14803
2022-04-27 00:00:00,0.75
2022-04-28 00:00:00,0.71429
2022-04-29 00:00:00,0.36111
2022-04-30 00:00:00,0.28571
2022-05-01 00:00:00,0.26984
2022-05-02 00:00:00,0.4
2022-05-03 00:00:00,0.375
2022-05-04 00:00:00,0.48701
2022-05-05 00:00:00,0.43231
2022-05-06 00:00:00,0.48476
2022-05-07 00:00:00,0.35113
2022-05-08 00:00:00,0.3541
2022-05-09 00:00:00,0.46801
2022-05-10 00:00:00,0.29128
2022-05-11 00:00:00,0.35642
2022-05-12 00:00:00,0.26757
2022-05-13 00:00:00,0.1918
2022-05-14 00:00:00,0.11846
2022-05-15 00:00:00,0.05425
2022-05-16 00:00:00,0.18549
2022-05-17 00:00:00,-0.01013
2022-05-18 00:00:00,0.04615
2022-05-19 00:00:00,0.11916
2022-05-20 00:00:00,-0.02854
2022-05-21 00:00:00,0.05085
2022-05-22 00:00:00,-0.00996
2022-05-23 00:00:00,0.05576
2022-04-27 00:00:00,0.76923
2022-04-28 00:00:00,0.26087
2022-04-29 00:00:00,0.03448
2022-04-30 00:00:00,0.63333
2022-05-01 00:00:00,0.2449
2022-05-02 00:00:00,0.29508
2022-05-03 00:00:00,0.40506
2022-05-04 00:00:00,0.21622
2022-05-05 00:00:00,0.63704
2022-05-06 00:00:00,0.61991
2022-05-07 00:00:00,0.30726
2022-05-08 00:00:00,0.08974
2022-05-09 00:00:00,0.31765
2022-05-10 00:00:00,0.21726
2022-05-11 00:00:00,0.15526
2022-05-12 00:00:00,0.31534
2022-05-13 00:00:00,0.33628
2022-05-14 00:00:00,0.03612
2022-04-29 00:00:00,0.25
2022-04-30 00:00:00,-0.2
2022-05-01 00:00:00,0.5
2022-05-02 00:00:00,0.5
2022-05-03 00:00:00,0.11111
2022-05-04 00:00:00,0.1
2022-05-05 00:00:00,-0.09091
2022-05-06 00:00:00,0.3
2022-05-07 00:00:00,0.76923
2022-05-08 00:00:00,-0.04348
2022-05-09 00:00:00,1.22727
2022-05-10 00:00:00,0.08163
2022-05-11 00:00:00,0.30189
2022-05-12 00:00:00,0.31884
2022-05-13 00:00:00,0.27473
2022-05-14 00:00:00,0.57759
2022-05-15 00:00:00,1.18579
2022-05-16 00:00:00,0.4575
2022-05-17 00:00:00,0.47684
2022-05-18 00:00:00,0.55981
2022-05-19 00:00:00,0.38868
2022-05-20 00:00:00,0.32708
2022-05-21 00:00:00,0.56848
2022-05-22 00:00:00,0.22746
2022-05-23 00:00:00,0.16978
2022-04-26 00:00:00,0.33333
2022-04-27 00:00:00,0.25
2022-04-28 00:00:00,0.4
2022-04-29 00:00:00,0.5
2022-04-30 00:00:00,0.42857
2022-05-01 00:00:00,0.23333
2022-05-02 00:00:00,0.40541
2022-05-03 00:00:00,0.25
2022-05-04 00:00:00,0.27692
2022-05-05 00:00:00,0.3494
2022-05-06 00:00:00,0.375
2022-05-07 00:00:00,0.27273
2022-05-08 00:00:00,0.32653
2022-05-09 00:00:00,0.35
2022-05-10 00:00:00,0.30199
2022-05-11 00:00:00,0.29322
2022-05-12 00:00:00,0.20812
2022-05-13 00:00:00,0.17087
2022-05-14 00:00:00,0.16627
2022-05-15 00:00:00,0.18154
2022-05-16 00:00:00,0.27083
2022-05-17 00:00:00,0.2015
2022-05-18 00:00:00,0.1046
2022-05-19 00:00:00,0.13433
2022-05-20 00:00:00,0.05309
2022-05-21 00:00:00,0.07626
2022-05-22 00:00:00,0.09367
2022-05-23 00:00:00,0.0604
2022-05-24 00:00:00,-0.00932
2022-05-25 00:00:00,0.09652
2022-05-26 00:00:00,0.01938
2022-05-27 00:00:00,0.0399
2022-05-22 00:00:00,0.21891
2022-05-23 00:00:00,0.22449
2022-05-24 00:00:00,0.27667
2022-05-25 00:00:00,0.22977
2022-05-26 00:00:00,0.24416
2022-05-27 00:00:00,0.27645
2022-05-28 00:00:00,0.23128
2022-05-29 00:00:00,0.15744
2022-05-30 00:00:00,0.19043
2022-05-31 00:00:00,0.22301
2022-06-01 00:00:00,0.23905
2022-06-02 00:00:00,0.00104
2022-06-03 00:00:00,0.06857
2022-06-04 00:00:00,0.09285
2022-06-05 00:00:00,-0.18683
2022-06-06 00:00:00,-0.15919
2022-06-07 00:00:00,-0.22511
2022-06-08 00:00:00,-0.1251
2022-06-09 00:00:00,0.2428
2022-06-10 00:00:00,-0.08958
2022-06-11 00:00:00,-0.07888
2022-06-12 00:00:00,-0.15838
2022-06-13 00:00:00,-0.47374
2022-06-14 00:00:00,-0.51767
2022-06-15 00:00:00,-0.5
