document	label
박해일 배우님 오랜만에 다양한 작품에서 뵐 수 있어서 좋습니다 :) 한산 화이팅!!	1
전투씬에 더욱 초점 맞춘게 예술임 ㅇㅇ	1
최초 2천만 나올 예약한 영화.. 인류역사상 가장 완벽하게 싸운 전투가 한산이니까	1
박해일캐스팅은 진짜 신의한수!이순신이랑 싱크로율 미쳤다...	1
저 이거 봤는데요 꼭 보세요 제가 이런 역사 영화 별로 안좋아하는데도 진짜 와 여운도 깊게 남고 보면 가슴이 두근거리는걸 진짜 느끼실 수 있어요 정말 멋있습니다 진짜 보러 가셔도 후회 안하실거에요 꼭 보세요!!!!! +그리고 제 생각에는 (명량 내용이 잘 기억은 나지 않지만) 명량보다 조금 가벼운 내용인 것 같고 싸울 때도 완벽하게 이겨서 이게 훨씬 더 보기 좋더라구요 명량보다 5년 전이 배경이어서 이순신이 죽을까봐 마음조리고 안봐도 된다는 게 저는 진짜 좋았어용++그리구,,, 변요한 진짜 잘생겼어융,,,,,,,,,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
가슴이 웅장해진다~ 이순신 장군님같은 시대의 영웅이 필요하다.	1
위인전이란걸 처음 읽을 나이부터 30대 중반인 지금까지 항상 들어온 이름이지만 여전히 들을때마다 자랑스럽고 벅찬 충무공 이순신 장군님	1
한국사 영화는 자주 나와도 된다고 봅니다	1
진짜 너무 기대되는 엄청난 작품....명량은 지금봐도 너무 재밌음 ㅎㅎ	1
불멸의이순신을 봐서 충무공만 생각하면 가슴이 뜨거워지고 역사도 좋아하는데 빨리 나왔으면 하네요	1
거북선 전포 사격은 쩔었다	1
영화로 전쟁하는것만 봐도 살떨리고 무서운데 실제로 나라를 위해 목숨바쳐 싸우신 이순신장군님과 수많은 선조분들은 얼마나 두려우셨을까 생각해봅니다.. 진짜 다시 한번 감사하고 존경합니다	1
강력한 거북선의 위용을 영상으로 제대로 보는 날이 올줄이야! 가슴이 뭉클해진다	1
고구려 역사와 명장 을지문덕 이야기도 영화화 해주세요. 지금처럼 한류의 위상이 높은 시점에 고구려 역사를 전세계에 알림에 좋은 기회가 될 것 같아요. 우리가 영화에서 자주 봐서 익숙해진 중세유럽 배경의 영화들처럼 서양인들에게도 한국 역사를 알렸으면 좋겠네요.	1
해전씬 비중이 높아졌다는데 더욱더 기다려지네요. 한산대첩 외에 용인 전투, 안골포 해전, 부산포 해전도 나오는 걸로 알고 있습니다~	1
이순신 장군 참 대단한게 백의종군하고 돌아와서 선조에게 상소문 올릴때신에게는 아직 13척의 배가 남아있사옵나이다참 마인드가 대단한 분이심  이 말에서 역사가 시작됨결과적으로 23전 23승 전무후무한 기록을 세우셨음	1
이순신 장군께서 세계적인 대승리를 거두셨듯이 영화도 세계적인 대흥행을 거두기를 응원합니다!! 🇰🇷	1
이영화 개봉하면  한산도 제승당에 많은 사람들이 참배하러 오겠네요.한산도 제승당도  성역화해서  이순신장군님의  업적을  세계적으로 널리 알렸으면 하는  바램이있네요.	1
거북선을 볼 수 있는 것 만으로도 가슴이 뜁니다.	1
영화가 잘 나왔는지 아닌지는 감독,배우들 시사회 무대인사 다닐때 표정들만 봐도 알수 있는데. 한산은 분위기 좋던데.	1
마음이 웅장해 진다. 이것이 이순신 장군에 위대함인가?	1
이순신장군님 말로 표현할 수 없는 말도 안되는 업적을 세우신 성웅	1
멋지다..웅장하고..가슴이 벅차오른다~~~와 드뎌 나온다~~ 예~~~	1
한국사람은 이순신장군님 덕분에 거북이를 좋아할수 밖에 없을듯	1
진짜 이건 꼭봐야된다	1
꼭 본다. 영화 잘 됐으면 좋겠다.	1
이순신 장군의 학익진과 거북선이 돋보이는 예고편이네요. 치열한 해전이 펼쳐질 것으로 기대합니다. 분석할 가치가 있군요.+)영화 상영시간 130분 중 51분이 해전 씬이라고 하네요.	1
명량에서 최애 장면이 백병전 씬이었는데한산에서 또 볼 수 있다니,  감독님 사랑합니다ㅠㅠ	1
무조건 봅니다.  이순신 장군님이 계셨기에  우리 후손들이 이렇게 번영을 누릴수 있었습니다. 감사합니다.	1
개봉날 보았지만 국뽕 떠나서 진짜 재미 있음	1
방금 보고왔는데 연출부터 영상미까지 압도적입니다 꼭보세요 후회안함	1
전편에서 나온 충파 떡밥이 예고편에서 풀리는구만..충파 맞추고 세키부네 내부에 포사격 하는거 ㄹㅇ 지렸다..	1
최민식에 이어 박해일 두분다 이순신이라는 역할을 멋지게 수행해주겠지만 개인적으로 김윤석의 이순신이 존나 기대되네	1
한류가 정점에 이른 지금. 우리의 역사적 아픔과 동시에 자긍심을 알릴 수 있는 영화들이 많이 출시되어 세계인들에게 더욱더 한국의 문화적배경이 알려졌음 좋겠네요. 외국에서 배우는 세계사에서도 동아시아 및 한국사를 널리 알릴 수 있다면, 중국의 동북공정은 무섭지 않을것같습니다.	1
예고편에서 cg와 배우들 부터 이미 성공이 눈에 보인다ㄷㄷ기대된다	1
아무리 생각해도 이순신은 위대한 장수야!!자신을 알고 적을 알고아군과 적의 간극을 철저한 준비와 끊임 없는 훈련으로 극복세계 전쟁사에 이런 장수는 없었다!!	1
너무 오래 기다렸습니다. 기대 많이 하겠습니다!	1
미쳤다.. 전국 관객 2천만 가즈아 !!	1
무관이라하여 거칠고 웅장하게만 표현하려던것들이 박해일 형님 특유의 나긋하지만 정확한 표현들이 감미롭다	1
와 거북선 전포사격 존나 멋있네 이거 보러 극장보러가도될듯	1
꼭 보고 싶다..누가 뭐래도 민족을 구한 성웅 이셨다...이순신의 승리로 진주성 대첩의 기반이 되었고 곡창지대 호남을 지킴으로써 반격의  기틀이 마련 되었다....살고자 하면 죽을 것이요 죽으려 하면 살것이다  한 번 뿐인 인생 이순신 장군 처럼 살고 싶다...	1
크 거북선 드디어 세계 최초의 철갑선이 나오는구나!!	1
멋진 대사다~!의와 불의의 싸움~!장군님~!세상에서 제일 존경합니다~!어찌 몸이 바스라지는,그 고초를 겪으시고도,이 나라를 위해 다 하셨는지...정말 , 존경합니다~!	1
정말로 기대된다 ! 국뽕을 안좋게 생각 할 수도 있지만 이순신 장군님은 진정한 영웅이고 우리가 국뽕이라 느껴도 된다고 생각합니다	1
나  명량보다가   눈물흘렸음전투에서  이기고  오는  배안에서   병사들이  나누었던  대화때문에   그  감동을  다시한번   느낄수   있겠지	1
와우~~!! 기대되네요.!!! 와~~ 저 만큼만 그대로 나와줘도 좋겠네요!! 탄력받아서 고구려 살수, 귀주대첩도 고고고	1
재미를 위해 어설픈 것 넣지말고 제대로 고증한 영화이길...이순신 장군의 내면만 제대로 묘사해도 충분히 감동일텐데.	1
와 거북선 포격 장면 진짜 쩐다	1
예고편만 보고도 눈물이 글썽거린다.	1
명량의 미칠듯한 전율을 아직도 잊지못한다........... 이순신장군님,, 죽을때까지 리스펙 함니다.	1
이건 극장 무조건 가야한다	1
봣는데 ㄹㅇ 웅장해짐꼭 보시길	1
김윤석 이순신도 너무 기대된다...  연출 미쳤고 연기도 다 미쳤음..  꼭 보세요..4D강추	1
성웅 이순신은 23전23승이란 전대무후한 승률로써 존경도 하지만 그 분의 국가를 위해 자신의 모든것을 버렸다는거에 전 존경을 금할수 밖에 없습니다..성웅 이순신 	1
거북선 전포사격을 내눈으로 볼수 있다는 것만 해도 최소 10번 이상의 볼 가치가 있는 영화다!!	1
거북선 오지게 멋있음박해일 연기 너무좋았음	1
우와 쟁쟁한 출연진들... 다 연기 잘하는 배우들이다... 8월 초에 꼭 보러갑니다~	1
모든 배우분들 제작진분들 감사합니다!변요한 님 연기 기대됩니다♡ 가슴이 터질 것 같아요! 한산♡용의 출현이천만!	1
아...정말 너무 기대된다 ㅠㅠ	1
최민식의 이순신 박력넘치는 무장의 이미지라면 박해일의 이순신은 차분하게 전장을 살피고 진두지휘하는 지휘관의모습...잘살린거같다	1
신파는 줄이고 전투씬은 압도적이었다	1
오우 스케일에 놀라고 만들면서 고생하셔서 좋은 영화를 보게해주셔서 감사합니다. 덕분에 영화를 기대하면서 볼것 같아요	1
전군 출정하라! 에서 소름 돋음... 기대된다...ㅎㅎㅎ	1
학익진이란게 원래는 육상에서 쓰인 전술이랍니다.이걸 이순신 장군님이 배운용능력 군사들의 훈련등으로 이룩한거죠.결코 쉽지안은 학익진을 해상에서 보여준겁니다.그때당시에는 해군장수들도 있을수 없는 전술이라고 했다고 합니다.	1
극장가서 봤다. 명랑하고 비교가 안될정도로재미있었어	1
귀선은 두터움으로 고도화된 목(木)장갑으로 중량감을 높인 판옥선급 중형함으로 충각을 목적으로 제작된 전함입니다.네, 왜나라 침공을 막기에 최적화된 전함이였죠.이후에 원균의 트롤짓으로 다 태워먹은것만 빼면 정말 훌륭한 역사이긴 한데...	1
"이순신은 말과 웃음이 적고 몸가짐이 단정한 단아한 선비와 같다"  -  징비록(유성룡)  -	1
진심 한산의 해상전쟁은 전쟁영화중 최강이었음	1
한산 용의출현  기대되고 너무 보고싶다	1
박해일배우님 발성에 신경쓰신게 보이네요개인적으로 명량때보다 캐스팅이 더 기대됩니다..명량에서의 이순신은 뭐랄까 고초를 겪고 난후 조정에대한 실망감이 느껴지는 모습이 알게모르게 베어있는 모습이었고이번 한산에서의 젊은 이순신은 아직은 조정에 대해 실망을 느끼기전인 훨씬 밝고 역동적인 이순신의 모습이 보이네요	1
별별트집으로 욕을 한사람들이 많았지만 영화채널에서 방영할때 왜군에 둘러싸였다가 빠져 나오는 장면때마다 전율을 느낀다. 개봉하면 바로 가지는 못가겠지만 영화관에서 볼예정은 불변임.	1
가슴이 웅장해진다. 선조님들	1
국뽕이고 나발이고 무조건 개봉일날 극장가서 본다!!	1
정말 가슴이 웅장해지는 영화네요. 기대됩니다!!	1
기대됨..꼭 봐야지~~	1
예고편만 수십번 보긴 첨이다 , 전군 출정하라!!!!	1
진짜 기대하고 보러갑니다	1
예고편만으로도  가슴이 찡~~ 하면서 눈물이나네요~~	1
단 한번의 패배도 없었던 진정한 전쟁의 신 이순신 장군님이시다!	1
완성도를 떠나 한국사람이고 이순신을 아는 국민이라면 무조건 봐야한다.	1
진짜 기대되는 영화!!!	1
예전에 MBC에서  고인이 된 김무생 배우가 연기했던 이순신 드라마에서는 거북선을 미니어처로 만들어서 물에 띄워놓고 촬영했던 기억이 나는데....진짜 많이 발전했네요.	1
기다리고 있어요 개봉날 기대된다!	1
나온다더니 드디어 나와버렸다!!!	1
예고편만으로 천만 예정이네요 기대 됩니다	1
전작 최익현씨에 비해서 박해일이 약할거라 생각 했지만 예고만 봐도 일단 스케일이 전작을 뛰어넘을것 같습니다.쪽.. 아니 일본하고는 가위바위보도 져서는 안된다는걸 다시하여금 확실하게 일께워 주었으면 좋겠습니다.	1
106번째 보고있다특히 전포사격 씬 미쳤네~ 말이 안나온다. ㄷㄷㄷ	1
웅장이 가슴해진다...	1
명량 또 보고 한산 개봉 하는날 전율 느끼러 가봅시다!	1
전무후무 세계역사상 무패의 장군.............왕한테 고초를 받고도 다시 승리한 해전의 1인자............	1
우리 한민족에게 충무공 이순신장군님은 영웅을 넘어선 성웅...아니 이런 표현조차 담기 힘든 분 이신대 어캐 작품을 만들지 정말 궁금합니다 흥행 성공해서 후속작도 또 나왓음 좋겟습니다	1
엄청난 대작일 것 같은 느낌	1
예고편만으로도 소름돋음 개좋다	1
너무 기대된다	1
이순신 장군님을  만날 생각을 하니 가슴이 뜁니다. 얼마나 장군님을 기다렸는지  같이 싸울 병사들 모집 중이니 조만간 극장에서 뵙겠습니다. 아 ~~~ 현충사 가서 묵념 하고 와서 극장 가야 하는데	1
재미있겠네 빨리 명절이 왔으면 좋겠다	1
이. 순. 신.그 이름만으로도 가슴이 뛴다	1
불멸의이순신 배우분들 한번 영화로 나왔으면	1
예고편만 봐도 가슴이 울컥이고 눈시울이 붉어지네요	1
진짜 국뽕 영화라고 뭐라해도 좋다충무공은 이정도 국뽕에 취해도 되는 인물이다그리고 인물의 변화는 어쩔수 없긴해요 최민식배우도 늙었고시간순서상 명량때보다 한산도때가 더 앞이니까... 박해일배우도 좋은배우니까	1
너무 기대됩니다!!!	1
엔딩크레딧으로 한산에서 진 와키자카가 외딴 무인도에서 미역먹으면서 버티는 장면이였으면 좋겠다.	1
꼭 보러 가야지~	1
확실히 명량보다는  영화 한산이 인물 캐릭터,연출,고증 등은 훨씬 나아 보인다	1
와!! 극장에서 거북선 발포할때 사운드 쩔것같네요	1
예고편과 달리 백병전은 전혀 없음 진짜 이순신 장군의 포술이 어마어마함 ㄷㄷㄷㄷ 용따위가 들이댈게 아니라, 포병의 신이 500년전에 들이닥친 느낌임 ㄷㄷㄷ샷건, 집중포격, 견제포격, 거점포격 진짜 포술의 신...	1
그냥.. 가슴이 웅장하다.. 이순신 장군님 감사합니다~	1
의 와 불의의 싸움준사가 국경을 넘어 "의" 깃발드는거 감동이었다	1
마지막 김명곤옹(도도 다카도라 역) 한컷 출연은 서비스처럼 느껴졌던..ㅎㅎ전작 명량에 이어 유일하게 같은 역할, 같은 배우가 출연하는	1
세계 해군들도 인정 하는..이순신 장군..	1
예고편만으로도 대박 대작	1
WHAT THE????? OMG I CAN'T BREATHE!!!!BEST MOVIE OF THE YEAR!!!PERIOD!!!	1
한산도대첩은 이미 많은 매체를 통해 잘알려진 전투라 스토리보다는 조선수군 고증과 함대함 전투씬으로 승부해야 할텐데또 포졸복입히면 바로 리뷰에 별1개 박는다.	0
전군 출정 하라~ 한마디가 울컥하게 만드네	1
이순신장군은 세계 해군제독중 영국의 넬슨제독과 더불어 최고중의 최고로 인정받는다. 명량해전 또한 세계최고의 위대한 해전으로도 인정받는다.	1
진짜 기대 기대 ㅠㅠ	1
나 진짜 진지하게넷플릭스에서 지원해서 이순신 장군 각 전투 1회 분씩 드라마로 만들면 진짜 재밌겠다.아 너무.. 보고싶다..	1
진짜 슈발 우리 성웅 이순신 장군님은 나라를 구해서 한민족 명줄을 이어주시고 21세기 국민들에게 이렇게 재밌는 영화소재도 주시고 진짜 감개무량 합니다ㅜ 근데 어찌 작디작은 100원동전 뒷면에 계시는지 진짜 죄송합니다 1000원 5000원 5만원 한국 역사에 기여도 1도없는 사람들이 차지하고 있는게 어이가 없네요ㅠ	1
하아 이순신 장군님만 생각하면 뭔가 울컥해 ㅠㅠ	1
거북선 진짜 미치겠다 진짜 미칠듯한 카타르시스를 느끼게 만든다	1
박해일의 이순신 너무 기대됩니다^^	1
예고편만 봐도 천 만 영화 확정	1
거북선이  사방에 포 퍼부우는거 지린다 ㄹㅇ ㄷㄷ	1
적 가운데 들어가서 360도로 대포를 쏴대는 건가? 대박이다... 완전 기대된다. 개봉날 보러갈꺼임...	1
전 국민이 다 보아야하고 느껴야 하며 가슴에 새기고 감사함을 느껴야 할 분입니다.	1
저희 부모님이 명량을 진짜 좋아하셔서 TV에 나올때마다 자주 보시는데 저가 곧 후속작 나온다고 말씀 드렸는데 엄청 좋아하시더라구요ㅋㅋㅋ 제발.. 명량처럼 흥행하길..ㅠㅜ 개봉하면 바러 보러가겠습니다!!	1
와 싱크로율 미쳤다 살아움직이는 100원 그 자체	1
명량의 이펙트와 감동이 너무 강했어서 한산에서의 전개가 어떻게 이루어질지 궁금하네요	1
전군 출정하라~~~!!!진짜 보고 싶습니다 ㅠㅠ	1
조선 세종대왕님과 이순신장군님을 존경하고 좋아하는 저로써는 한산이 나와준것만으로 큰 기쁨인것 같습니다.	1
거북선 전포사격은 배틀쉽에서 미주리호가 외계함선에 전포사격 갈기는것 만큼의 감동이다 ㅋㅋㅋㅋ	1
김명민 배우님의 이순신도 또 다시 보고 싶네요~	1
갓순신장군님은 킹정이지 무조건 영화관가서 개봉일에 본다	1
아닠ㅋㅋㅋ 박지환배우님께서 나오시네.. 진지한 모습 한번 기대해봅니다	1
이건 알고도 웅장해지네	1
솔직히 거북선 디자인은 진짜 잘 된 거 같음..내가 왜군이었어도 바다 위에서 배 타고 있는데 저런 게 보이면 진짜 도망가고 싶어질 거 같아	1
거북선 충각 후에 전 포문 동시발포 하는 장면이 젤 맘에 드네요 ㅎㅎ	1
와우 예고편만 봐도 전율이 느껴집니다~우리나라 최고의 이순신제독~	1
박해일 이순신 너무 잘 어울리네	1
박해일님, 많은 작품에서 뵐 수 있게 되어 영광입니다 사랑합니다	1
어찌 이런 위인분을 백원짜리에다 새긴단 말이오 억장이 무너지리오.....ㅠ.ㅠ	1
거북선 충파 장면과 전포사격만으로 이 영화를 볼 가치는 충분하다	1
중간에 내가 일본영화를 보러 온건지 헷갈릴 정도지루하기도 했고 꼭 필요한 장면이었나 싶기도 하고브금이 거의 영화내내 나와서 사운드가 캐리한 듯도 싶고하지만 명량보다는 확실히 고퀄인건 맞음특히 "전군 출정하라", "선회하라", "발포하라"이 세마디엔 소름돋았네요 넘 멋있어서ㅠㅠㅠㅠㅠ	1
가슴이 웅장해진다!!!!	1
내가 영화관은 잘 안가지만 이순신은 혼자서라도 보러간다	1
이건 뭐 평가가 좋든 최악이든간에 절대로 볼 수 밖에 없는 영화,,,이순신 장군은 못참지;;;	1
이만한 국뽕은 맘껏누려도 된다. 이순신만한 장군은 세상어디에도 없다!!	1
박해일 배우는 얼마전 헤어질 결심에서 훌륭한 연기 잘 보았는데 이번에는 이순신이라니 너무 기대됩니다.그리고 변요한 팬인데 강렬한 연기 멋집니다. 꼭 보러 가야겠다요.	1
스타1 팬인데 학익진은 스타에서도 3종족 모두 쓰이는  전술이긴 하지 프프전 한방싸움, 저프전 히드라 쌈싸먹기 및 럴커받 조이기, 테저전 마메로 럴커 밭 뚫기...  이순신장군 덕분에 스타1 세계정복 했다고 봐도 무방!  - 반박시 님 말 맞음 -	1
가슴이 웅장해진다.	1
토르 러브앤썬더 평 폭망한거 보고 이순신 장군님 기대해봅니다 제발 좋은 영화로 한을 풀어주세요	1
이순신 장군님 영화보면 나도 모르게 애국심이 생긴다 크~~	1
닮고자하는 영웅중의 첫번째인 성웅 이순신!!! 당신처럼 옳바른 삶을 살고자 노력하겠습니다	1
10만원권을 이순신장군님으로 만들어주시고 100원은 우리나라 무궁화나 보물에서 정해서 다시 화폐를 제발 만들어주세요!!!!!!!	1
가슴이 웅장해진다	1
이 험한 난국에 또다시 성웅이 등장하길 빕니다...	1
꼭 보고싶다  !!!	1
꺄~~~~기대돼 기대되~~~~명량도 너무 좋았는데~	1
시사회 후기들 보니까 확실히 명량보다 나은 것 같아서 보면 재밌을 것 같음.	1
진짜 재밌었어요! 오늘 봤습니다!	1
예고만으로도 전율이 전해지는군요	1
두정갑이 일본 요로이에 비해 화려하지 않지만 선조들의 지혜가 담긴 소중한 역사인데, 명량의 판타지 갑옷은 정말 아쉬웠네요. 이번 작품도 여전히 복식 고증이 아쉽지만 그래도 거의 근접하게 제작한 거 같아 다행입니다.	1
빨리 보고 싶네요.	1
우와...진짜 대박이다...거북선 씬이 압도적이네	1
이번에는 2천만 가시죠..	1
아우 꼭 봐야지 ㅎㅎ 너무 재밌을 것 같아요!!	1
개봉하면 명량처럼 꼭 극장가서 봐야지 ㅎ 이영화가 서양으로치면 300같은 영화겠네	1
가슴이 뜨거워 진다봐라 보고 깨달아라대한의 진정한 건아들아	1
이순신 이면 말이 필요없다.   우리가 일본에 먹히지 않고 오늘 대한민국으로 존재 하는 것은 이순신 장군의 업적 덕이다.조선역사의 문신과 무신  통털어  저 애민. 애국심 을 넘어설  영웅이  있을까 싶다.	1
너무 재밌음 진심	1
새로운 천만영화의 탄생...	1
한국역사를 영화로 만드는건 참으로 잘한일	1
빨리보고싶다!!	1
이 영화 꼭 본다 ^^	1
오늘보고왔어요지난주에 직접 한산도도 가봤구요!대한민국 사람이라면 꼭 봐야해요!	1
이순신역을 하는 배우들은 아무리 봐도봐도 김명민을 뛰어넘을 사람이 없는거같다최민식도 박해일도 연기를 못한다는건 아니지만 김명민이 진짜 너무 지나치게 잘해버렸어;;	1
거북선 모든 방향에서 포 쏘는 장면 지리네	1
진짜 완전 치열하고 잔인했으면 좋겠음	1
이번 영화는 정말 꼭 극장가셔서 보셔야합니다 정말 표현력이 엉청난다고 생각합니다 꼭 보세요 명량보다 훌륭하게 표현했다고생각해요 ㅠㅠㅠ!!1000만제발루🥹	1
마블 닥터 스트레인저 2 때 역대급 설레발 댓글들이 생각나 자중하려고 하지만,바로 이거지.. 27일까지 며칠 남지도 않았는데 진짜 가슴이 계속 두둥두둥 웅장해진다.이게 진짜 영화고 진짜 전쟁을 그린 휴먼 드라마다.이제 헐리우드고 마블이고 전세계는 K영화가 점령한다!	1
이게 마지막 영화가 아니길 몇편더 나왓으면 좋겟다. 해외판도 만들어 배급되길	1
썸네일은 모바일 게임 광고 같은데 예고편은 잘 나온듯, 담백하게 전술 대 전술로 전개되는 영화였음 좋겠네요	1
명량에 이어 기다리던 한산! 벌써 벅차오릅니다~	1
가슴이 웅장해진다	1
귀선 멋있다... 와.. 드디어 제대로 나오는구나	1
드뎌 기대하던 영화가 개봉하는군요.... 박해일표 충무공은 어떨지 기대중입니다.	1
거북선이랑 학익진 보러가는거다불멸의 이순신도 한산대첩신이 최고였음꼭 멋지게 화면 뽑아주세요	1
가끔 이런 엄근진 영화도 나와야지 너무 개그풍으로 사극이 나와서	1
박해일 무표정일때 오는 묘한 긴장감이있음	1
명량 왜 천만넘게 봤는지 모르겠다 졸작이다 하는 사람 많은데 그냥 뭔가 호쾌하던데 이번 한산도 천만 넘을듯	1
드디어 거북선 나왔네	1
살리미스 해전: 그리스 연합군 총사령관 '테미스토클레스'칼레 해전: 신흥 해양국가 영국의 해군제독 '찰스 하워드'트라팔가 해전: 영국 해군 총사령관 '허레이쇼 넬슨'그리고한산 해전: 조선 삼도 수군 통제사 '이순신'세계 4대 해신중 한분	1
첫날예약이다~ㅎ 5번은 봐야할듯 ㅋㅋ	1
얼릉 개봉일 기둘림성웅 이순신 장군은 언제봐도 뭉클하고대단하신 영웅입니다	1
지렸다 7월 27일 숨죽이며 명량때의 감동을 기다립니다...	1
걍 국뽕 영화가 아니라 지리는 전쟁 영화임 ㄹㅇ..	1
명량처럼 말도 안되는 전투씬 넣지말고 사실적인 전투씬으로 만들어졌으면 좋겠다..	1
와 거북선 전포사격 고증이건 아니건 뭐건간에 지렸다...	1
찐 압도당했습니다.날 울컥하게한 세가지. 김향기배우님.거북선.황진장군님	1
최민식 박해일 김윤석 이순신 3부작 미쳤다	1
거북선 전방위 사격 지리네	1
드디어개봉 ㄷㄷ	1
이영화는 거북선의 전투신 만의로도 극장갈 명분이 충분하다	1
박해일 나오면 믿고본다.	1
국뽕이고 나발이고 무조건 본다..벌써 가슴이 벅차오르고 눈물이 고인다.	1
많은 바닷길이 있겠지만, 통영에서 비진도를 왕래하는 그 배를 탔을때 그 배의 경로가 한산도대첩의 바로 그 자리를 지난다는걸 알았을때 너무 감개무량 했습니다감사합니다, 감사합니다	1
전세계 해군명장중에 충무공이 최고인건 분명하다!	1
믿고 보는 이순신 장군 영화 ~~^^	1
아..박해일....이순신역으로  어떨까?...했는데...멋있게 나왔네요...역시 분장이 죽이네요..김한민 감독 ..대단해요....	1
ㅠㅠㅠㅠㅠㅠㅠ빨리 개봉	1
와아 거북선 돌격선이 무엇인가를 보여주네요 아카데미과학사 뭐하세요!얼른 영화사랑 계약해서 거북선 모형화 서둘러주세요 제발!!!	1
거북선 자체가 드라마틱한 존재지	1
세계 역사상 3대해전 중 당연최고라는 한산도대첩. 기대됩니다. 나머지 두개는 국가의 전폭적인 지지를 받은것이라서, 우리 한산도대첩이 상대적으로 더 어렵고 힘든 싸움이었다는데.	1
이순신이 없었다면지금 우리는 일본인이었을지도 모른다...	1
충무공의 일대기와 전쟁사 자체가 영화기 때문에, 미드웨이처럼 그냥 다큐처럼 만들어도 존나 재밌을텐데...	1
김명민를 이순신역  또 보고싶습니다	1
개인적으로는 범죄도시2보다 좋았음걍 명량의 단점을 전부 고쳤다 봐도 무방단 영화특성상 호불호는 갈릴듯	1
극장에서 봐야하는 영화	1
넬슨제독이봣다면  지렸을듯ㅋ	1
이수가 범죄도시에서는 불법적인일 하면서 맞을짓만 하더니 한산에서는 합법적이고 정의로운 일을 했다는게 대견할따름	1
박해일은 남한산성에서 인조 역할이 너무 인상 깊어서 볼 때마다 인조 생각밖에 안 나는데 ㅋㅋ	1
명량에 이어서 대박나면 좋겠네	1
명량 최민식한산 박해일노량 김윤식....노량~김명민이찍었더라면....대박일텐데...그래도기대되는 노량....	1
박해일의 이순신이 기대가 되네요.	1
와 이건 봐야돼 변요한 나오셨어 봐야해!!!!	1
웅장해진다..	1
시간라인이 명량대첩 1597 과 한산대첩 1592 5년차이인데 나이가 많이 차이가 나네요 그래도 이순신장군님의 영화라 기대가 됩니다!!!	1
명량때는 배가 13척 밖에 없었는데 이번에는 구선에 배 엄청 많네 조선 수군 최대 전성기 모습 이라 기대된다	1
이런 영화를 만들어 주셔서 감사합니다!	1
쇠 머리로 부딪히며, 적진 가운데로 뚫고 가서, 적군 속 한가운데서 사방에 포를 쏘는 것이 거북선이었구나. ㄷㄷㄷㄷㄷㄷ!!!!!!!!!	1
빨리 보고싶다 빨리	1
칼의 노래에서 받은 여운을 이 영화에서도 받을 수 있으면 좋겠네요	1
매일 출근길에 충무공 동상보는데 그 간지가 남다르다	1
성웅 이순신 장군님은 이미 옥포 해전에서부터 그 위용을 자랑 하셨지. 23전 23승의 전설 성웅 이순신 장군님!!	1
와우 거북선 나오네,,   거북선 실제 전투장면 처음보는듯	1
명량기록 깨는거야? 그런거야?CG보소 ㄷㄷㄷ	1
크아..  기다려진다.. 이순신 장군은 못참지..	1
1000만 영화 또 확정	1
박해일배우님이셨네요,소지섭배우님인줄예고편만 봐도 가슴이 웅장해지네요.	1
탑건과한산은 무조건 봐야한다.	1
명량은 12척 VS 330척이라 긴장감이랑 압박감이 컸는데 이번 한산은 이순신이 그냥 초반부터 다 털어서 이걸 어캐 살릴지 불안하네요.. 명량 관객수 뛰어넘었으면 좋겠는데..	1
김윤석 이순신 진짜기대된다	1
이번 한산 영화도 명량이랑 똑같이 고증은 그냥 대략적인걸 제외한 세세한건 신경 안쓰고 액션신을 넣을생각인가 보네..그냥 판타지 신화보는것마냥 즐겨야겠다 ㅎㅎ	1
불멸의 이순신 팬으로써 미쳤다 하	1
개봉을 하면 보러 갑니다.예전 명량도 3번 봤네요..ㅎ :)	1
감동적이엇습니다.해상전 소름돋앗고요.저평가하는분들말 믿지마시고 직관후 평가하시길~이정도면 잘뽑은겁니다	1
미국 최대 관객을 돌파한게 전편인 명량으로 아는데(맞나?ㅎㅎ) 이번 한산이 흥행성 면에서는 조금 뛰어날 것 같다. 전편은 해전씬 말고는 좀 지루했다. 이젠 세계적으로 유명한 이순신 장군, 그리고 거북선도 등장하니 확실히 액션은 기대된다.	1
먼가 명량이랑 비슷하지만 그래도개재밌겟다 ㅎㄷㄷ 이건 못참지전쟁씬 미쳣따 변요한님 먼가 잘어울린다	1
외국인도 ㅇㅈ하는 인물	1
발포하라 할 때 와....가슴이....	1
바닷물은 미친듯이 흐릅니다.... 노질로 버티는게 얼마나 힘든일인지 아셔야 해요. 격군들 손에 피나는거 진짜일껍니다 ㅠ.ㅠ	1
명량이 위대하신 장군님 영화라는 이유 하나만으로 역대급 관객수1위를 기록했지... 1760만이라는 기록은 절대 쉽게 깨지지않을거야.. 근데 그때 보고나서 뭔가 당한 느낌 들었어...감히 장군님을 알량한 상술도구 따위로 쓰지 않았길 바란다. 이번엔...  그나마 안어울리는 최민식이 아니고 박해일이라 다행이군. 사명감을 갖고 연기하셨길 바랍니다.	1
거북선 이거 외계인이 만든것같은데? 이거 현실맞아? 지구상에 이런게 있을 수가 없지 안나? 이건 인류 7대 불가사리를 다 모아도 거북선 하나 못기겠는데? 와..이거 뭐야.. 쩐다!! 쩐다 이말 밖에 할말이없다	1
